Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad_Normal_Weight,NObeyesdad_Obesity_Type_I,NObeyesdad_Obesity_Type_II,NObeyesdad_Obesity_Type_III,NObeyesdad_Overweight_Level_I,NObeyesdad_Overweight_Level_II,Obesity_Level
1,0.9887610169476946,0.9999999999999996,1.0000000000000002,yes,yes,0.6238975,0.6089680092188896,Sometimes,0,0.9080075000000001,no,0.2375753333333333,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.9820257926497749,0.9056475000000002,1.0000000000000002,yes,yes,0.6198170000000001,0.6089680092188896,Sometimes,0,0.8421320000000001,no,0.3264353333333333,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7503749999999996,1.0000000000000002,yes,yes,0.5464150000000001,0.6089680092188896,Sometimes,0,0.5388520000000001,no,0.19955166666666668,0.0,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9133675000000001,1.0000000000000002,yes,yes,0.9836499999999999,0.6089680092188896,Sometimes,0,0.7650174999999999,no,0.348369,0.473933,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8930153325097856,0.7926924999999998,0.973702313848958,yes,yes,0.6128655000000001,0.6089680092188896,Sometimes,0,0.5771630000000001,no,0.42228866666666665,0.195089,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8486313898860884,0.7811524999999997,0.9918260902922333,yes,yes,0.589154,0.6089680092188896,Sometimes,0,0.582902,no,0.4735583333333333,0.9378415,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8226225,0.9517402919610785,yes,yes,0.5328759999999999,0.6089680092188896,Sometimes,0,0.5391485,no,0.0,0.338677,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8268274999999998,0.9584717363418476,yes,yes,0.6316225,0.6089680092188896,Sometimes,0,0.5462545000000001,no,0.0,0.9184265,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.9608577533120162,0.9999999999999996,1.0000000000000002,yes,yes,0.7217690000000001,0.6089680092188896,Sometimes,0,0.969746,no,0.402714,0.3694675,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8780599999999992,1.0000000000000002,yes,yes,0.8724970000000001,0.6089680092188896,Sometimes,0,0.739419,no,0.2281623333333333,0.3389545,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5606206891489007,0.9999999999999996,1.0000000000000002,yes,yes,0.8150685,0.3863765799001895,Sometimes,0,0.48525399999999996,no,0.43476366666666666,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7050642609494435,0.8139499999999997,1.0000000000000002,yes,yes,0.5569215000000001,0.6089680092188896,Sometimes,0,0.6580345000000001,no,0.6013856666666666,0.178657,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7892249999999996,1.0000000000000002,yes,yes,0.9108635,0.6089680092188896,Sometimes,0,0.5866395,no,0.36551866666666666,0.116429,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7744299999999993,1.0000000000000002,yes,yes,0.656264,0.6089680092188896,Sometimes,0,0.604034,no,0.3589066666666666,0.5178555,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9338624999999996,1.0000000000000002,yes,yes,0.9694005000000001,0.6089680092188896,Sometimes,1,0.23949699999999996,no,0.31558766666666666,0.6802315,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.5253095000000001,0.6089680092188896,Sometimes,1,0.2575915,no,0.2832703333333333,0.1309505,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8081918870866276,0.8037749999999995,0.9617013169896091,yes,yes,0.22887900000000005,0.6089680092188896,Sometimes,0,0.5101245000000001,no,0.5189029999999999,0.000665,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.85114686135408,0.8054749999999999,0.9732423355745823,yes,yes,0.5966549999999999,0.6089680092188896,Sometimes,0,0.5449915000000001,no,0.45366466666666666,0.428719,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8477532710095752,0.9999999999999996,1.0000000000000002,yes,yes,0.5142855,0.6089680092188896,Sometimes,0,0.7652140000000001,no,0.4375233333333333,0.0334025,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8055011046990219,0.9514899999999993,1.0000000000000002,yes,yes,0.22780100000000003,0.6089680092188896,Sometimes,0,0.6816534999999999,no,0.38156099999999993,0.050513,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.78959,1.0000000000000002,yes,yes,0.588948,0.5947783830445226,Sometimes,0,0.37254750000000003,no,0.21884933333333334,0.0,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8006949999999997,1.0000000000000002,yes,yes,0.6261909999999999,0.4283777814448224,Sometimes,0,0.4396905,no,0.30646266666666666,0.0,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.874442095903833,0.5587275000000003,0.8385720417499003,yes,yes,0.8344745,0.0,Sometimes,0,0.13972150000000005,no,0.037476666666666665,0.5677515,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.633365,0.8253539096922153,yes,yes,0.8619764999999999,0.0,Sometimes,0,0.0,no,0.540685,0.0346835,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.6233249022077367,0.9822649999999995,1.0000000000000002,yes,yes,1.0,0.2661658085627745,Sometimes,0,0.8692424999999999,no,0.330751,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7282136824016208,0.8238675,1.0000000000000002,yes,yes,0.8681490000000001,0.6008125365140402,Sometimes,0,0.5227805000000001,no,0.28498566666666664,0.214226,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7320356615707277,0.9999999999999996,1.0000000000000002,yes,yes,0.8610804999999999,0.2169227035397756,Sometimes,0,0.6878534999999999,no,0.4331563333333333,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.560337219548479,0.7647549999999996,1.0000000000000002,yes,yes,0.985787,0.38766591911039683,Sometimes,0,0.48132299999999995,no,0.527944,0.252408,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.6833728587388519,0.41913750000000016,0.8027407800230009,yes,yes,0.935508,0.0,Sometimes,0,0.008292500000000036,no,0.07872266666666666,0.4874695,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.4862924999999998,0.7905983411078514,yes,yes,0.9820249999999999,0.0,Sometimes,0,0.0,no,0.5663936666666667,0.3102325,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.2562089758900332,0.6282099999999997,0.8498738503783063,yes,yes,0.8268605,0.0,Sometimes,0,0.18422850000000002,no,0.07278533333333333,0.3840355,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.844238784288383,0.522275,0.8494920449535357,yes,yes,0.9295485000000001,0.0,Sometimes,0,0.265254,no,0.058158333333333326,0.6308525,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7733099999999999,0.9460623018949401,yes,yes,0.286018,0.6089680092188896,Sometimes,0,0.5017815000000001,no,0.0,0.170098,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7709549999999994,0.9473629234157492,yes,yes,0.1937445,0.6089680092188896,Sometimes,0,0.508856,no,0.0,0.3656285,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.709802572082705,0.43074250000000047,0.7903148219714438,yes,yes,0.9709645,1.0,Sometimes,0,0.007067500000000004,no,0.652898,0.343671,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7408479124363407,0.433195,0.7592169833107707,yes,yes,0.9867845,0.20686884547372975,Sometimes,0,0.001531500000000019,no,0.6603846666666666,0.0785035,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.520688,0.6089680092188896,Sometimes,0,0.06010649999999995,no,0.35181666666666667,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.5123599999999999,0.6089680092188896,Sometimes,0,0.4001675,no,0.39878933333333333,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7499999999999996,1.0000000000000002,yes,yes,0.5669820000000001,0.6089680092188896,Sometimes,0,0.5041804999999999,no,0.06734299999999999,0.100258,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7499999999999996,1.0000000000000002,yes,yes,0.8512284999999999,0.6089680092188896,Sometimes,0,0.502597,no,0.10843766666666667,0.2095275,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5326528431604265,0.8374849999999996,0.9682770247765946,yes,yes,0.380019,0.6089680092188896,Sometimes,0,0.5017655000000001,no,0.36302033333333333,0.036132,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5584105871795115,0.8563324999999993,0.9999407223783001,yes,yes,0.49832299999999996,0.6089680092188896,Sometimes,0,0.5,no,0.533512,0.369842,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7534583430919168,0.9493924999999996,1.0000000000000002,yes,yes,0.822047,0.6089680092188896,Sometimes,0,0.8702624999999999,no,0.6666666666666666,0.250468,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7853720814488945,0.8660374999999996,1.0000000000000002,yes,yes,0.737946,0.6089680092188896,Sometimes,0,0.9746779999999999,no,0.6222796666666666,0.050024,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7499999999999996,1.0000000000000002,yes,yes,0.9708135,0.6089680092188896,Sometimes,0,0.6590670000000001,no,0.19422866666666666,0.794023,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7809724999999994,1.0000000000000002,yes,yes,0.9992205000000001,0.6089680092188896,Sometimes,0,0.7314579999999999,no,0.184882,0.996095,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5681414046927662,0.939295,1.0000000000000002,yes,yes,0.698642,0.4859177038454483,Sometimes,0,0.4919865,no,0.6198889999999999,0.0013,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5682720219426254,0.9742474999999993,1.0000000000000002,yes,yes,0.6913525,0.5387576285903268,Sometimes,0,0.49963900000000006,no,0.5620763333333333,0.315433,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7485124999999999,0.9189557885362212,yes,yes,0.5881585,0.5936120022081939,Sometimes,0,0.007835999999999954,no,0.3138033333333333,0.0,no,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7499999999999996,0.9953946057105061,yes,yes,0.5,0.2659727524243478,Sometimes,0,0.071322,no,0.17140833333333333,0.0,no,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.42795065903776974,0.9999949999999997,1.0000000000000002,yes,yes,1.0,0.0,Sometimes,0,0.146393,no,0.04856233333333333,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.4081789616773346,0.9999499999999997,1.0000000000000002,yes,yes,1.0,0.0,Sometimes,0,0.08962700000000001,no,0.05961866666666666,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.6825704956325738,0.3948474999999996,0.7985532709350185,yes,yes,0.9388715000000001,0.0,Sometimes,0,0.0002315000000000511,no,0.06074966666666666,0.7156,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.6871061209734957,0.38306499999999977,0.7854288374354641,yes,yes,1.0,0.0,Sometimes,0,0.0,no,0.2943903333333333,0.6914975,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8016574999999997,0.9521629074494113,yes,yes,0.6515205,0.6089680092188896,Sometimes,0,0.5329085,no,0.0,0.362611,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.770095,0.9511804463161693,yes,yes,0.6615015,0.6089680092188896,Sometimes,0,0.577779,no,0.0,0.625777,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8324163030305893,0.8424924999999992,0.9852651047129988,yes,yes,0.499765,0.6089680092188896,Sometimes,0,0.5559540000000001,no,0.4843473333333333,0.4247515,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8293731110569649,0.8045924999999996,0.9837194543348478,yes,yes,0.2925915,0.6089680092188896,Sometimes,0,0.5509204999999999,no,0.5146536666666666,3.65e-05,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.68099,0.9117015502640278,yes,yes,0.6409815000000001,1.0,Sometimes,0,0.0,no,0.44350633333333334,0.0,no,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.6284674999999997,0.8815882851660539,yes,yes,0.7808189999999999,0.46816343397227245,Sometimes,0,0.0,no,0.6601336666666666,0.0,no,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.6185525000000003,0.8296485435770871,yes,yes,0.8001084999999999,0.0,Sometimes,0,0.0,no,0.6618453333333333,0.0,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.6159124999999999,0.8270353517013611,yes,yes,0.8958299999999999,0.0,Sometimes,0,0.12729449999999998,no,0.21757866666666664,0.5203565,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.54434,0.6089680092188896,Sometimes,0,0.26010750000000005,no,0.6191169999999999,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.6030595000000001,0.6089680092188896,Sometimes,0,0.24192800000000003,no,0.3710563333333333,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8784199999999998,1.0000000000000002,yes,yes,0.6642345000000001,0.6089680092188896,Sometimes,0,0.500604,no,0.266829,0.088339,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.5013920000000001,0.6089680092188896,Sometimes,0,0.6464529999999999,no,0.34467699999999996,0.0,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.9824702711954894,0.9238374999999999,1.0000000000000002,yes,yes,0.48783750000000003,0.6089680092188896,Sometimes,0,0.6789845000000001,no,0.2347453333333333,0.0053605,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.9738805948052569,0.8579349999999999,1.0000000000000002,yes,yes,0.5010380000000001,0.6089680092188896,Sometimes,0,0.6691864999999999,no,0.2991873333333333,0.040578,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7503749999999996,1.0000000000000002,yes,yes,0.6092995000000001,0.6089680092188896,Sometimes,0,0.5521685000000001,no,0.2553356666666666,0.131059,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7623899999999995,1.0000000000000002,yes,yes,0.9836499999999999,0.6089680092188896,Sometimes,0,0.7650174999999999,no,0.31843899999999997,0.669616,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.9116034297609312,0.8077874999999994,0.9860939416819139,yes,yes,0.6960895,0.6089680092188896,Sometimes,0,0.582335,no,0.35997799999999996,0.536513,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8888286529954765,0.8068275000000003,0.9956692215399379,yes,yes,0.690582,0.6089680092188896,Sometimes,0,0.5851124999999999,no,0.40368266666666663,0.949665,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8448324999999994,0.9530085142570845,yes,yes,0.5041225,0.6089680092188896,Sometimes,0,0.5200685,no,0.0,0.237108,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8381924999999995,0.9556578636676909,yes,yes,0.577591,0.6089680092188896,Sometimes,0,0.5245394999999999,no,0.0,0.87496,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.91893,1.0000000000000002,yes,yes,0.9846165,0.6089680092188896,Sometimes,0,0.9039919999999999,no,0.32737799999999995,0.595999,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9835499999999997,1.0000000000000002,yes,yes,0.8825315,0.6089680092188896,Sometimes,0,0.933603,no,0.23559233333333332,0.3389545,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7983228543996557,0.9999999999999996,1.0000000000000002,yes,yes,0.8150685,0.6089680092188896,Sometimes,0,0.9800439999999999,no,0.452156,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7747613573123364,0.8658299999999994,1.0000000000000002,yes,yes,0.597982,0.6089680092188896,Sometimes,0,0.757436,no,0.5549073333333333,0.0638365,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7655524999999996,1.0000000000000002,yes,yes,0.8099935,0.6089680092188896,Sometimes,0,0.5973729999999999,no,0.3589753333333333,0.5454975,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7678299999999996,1.0000000000000002,yes,yes,0.9590565,0.6089680092188896,Sometimes,0,0.6202315,no,0.35874933333333336,0.7404375,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.9447425,0.6089680092188896,Sometimes,1,0.1398855,no,0.313808,0.0041715,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.9698635,0.6089680092188896,Sometimes,1,0.17206100000000002,no,0.3078093333333333,0.716168,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7973155708175499,0.7678850000000002,0.9486598255055512,yes,yes,0.13211700000000004,0.6089680092188896,Sometimes,0,0.5,no,0.4444783333333333,0.001084,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.800814191285979,0.7862099999999992,0.962054144547716,yes,yes,0.25895599999999996,0.6089680092188896,Sometimes,0,0.519479,no,0.5300849999999999,0.00082,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7291910212249904,0.8119374999999995,1.0000000000000002,yes,yes,0.61686,0.6016525605449328,Sometimes,0,0.514184,no,0.2877193333333333,0.224943,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7475878295695844,0.7998324999999995,1.0000000000000002,yes,yes,0.23795299999999997,0.6082164692514427,Sometimes,0,0.5097149999999999,no,0.3489593333333333,0.230433,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7754375000000002,1.0000000000000002,yes,yes,0.5164415,0.5816310301889236,Sometimes,0,0.36305449999999995,no,0.15928499999999998,0.0,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7825724999999992,1.0000000000000002,yes,yes,0.5233255000000001,0.4274435276320787,Sometimes,0,0.36603600000000003,no,0.19475733333333334,0.0,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.5737875000000003,0.8277717083229981,yes,yes,0.8336144999999999,0.0,Sometimes,0,0.11297900000000005,no,0.06898466666666667,0.5015055,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.6233850000000003,0.7928332137153955,yes,yes,0.909967,0.0,Sometimes,0,0.0,no,0.46434,0.2766555,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5866014545800637,0.9982674999999994,1.0000000000000002,yes,yes,1.0,0.04604273987110208,Sometimes,0,0.346681,no,0.25656966666666664,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.7024961626853155,0.9999999999999996,1.0000000000000002,yes,yes,0.9772084999999999,0.21563911004797376,Sometimes,0,0.5523480000000001,no,0.29001866666666665,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5520424096444558,0.9999999999999996,1.0000000000000002,yes,yes,0.9131255,0.1550539568924023,Sometimes,0,0.42108650000000003,no,0.42826600000000004,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5801453422497653,0.9963824999999997,1.0000000000000002,yes,yes,1.0,0.11204035976470994,Sometimes,0,0.5055114999999999,no,0.30549266666666663,0.0,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.6914716869009996,0.4245249999999996,0.7716590761762798,yes,yes,0.9792050000000001,0.0,Sometimes,0,0.0,no,0.6433443333333333,0.3770115,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.49451750000000017,0.7852564476401314,yes,yes,0.9675784999999999,0.0,Sometimes,0,0.0,no,0.363297,0.3579965,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.24688755239173554,0.4228199999999993,0.84631584526856,yes,yes,0.9354475,0.0,Sometimes,0,0.18786400000000003,no,0.07006033333333334,0.5815585,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.5472710251955757,0.47967499999999985,0.8458797646623988,yes,yes,0.9349164999999999,0.0,Sometimes,0,0.266841,no,0.055981,0.684131,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.8434474999999995,0.948308864142793,yes,yes,0.43912549999999995,0.6089680092188896,Sometimes,0,0.5114665,no,0.0,0.1627225,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7708874999999993,0.9461493910112111,yes,yes,0.37540450000000003,0.6089680092188896,Sometimes,0,0.5014354999999999,no,0.0,0.0572285,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8094791765097491,0.7853499999999998,0.9601797457153323,yes,yes,0.08442799999999995,0.6089680092188896,Sometimes,0,0.5066025000000001,no,0.4154076666666667,0.000795,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,0.8098534859939481,0.7929649999999993,0.9489866688853656,yes,yes,0.22183699999999995,0.6089680092188896,Sometimes,0,0.5010969999999999,no,0.4620503333333333,0.0006685,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.56955,0.816746316920923,yes,yes,0.9130180000000001,0.0,Sometimes,0,0.0,no,0.6654956666666666,0.0,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.5461949999999995,0.7975909362002243,yes,yes,0.9776499999999999,0.0,Sometimes,0,0.0,no,0.5794223333333333,0.1972665,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.5886549999999997,0.784581208916163,yes,yes,0.887281,0.0,Sometimes,0,0.0,no,0.5405776666666666,0.069157,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.6116049999999995,0.7867740791686721,yes,yes,0.8860135,0.0,Sometimes,0,0.0,no,0.28618466666666664,0.025634,no,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.7498130000000001,0.6089680092188896,Sometimes,1,0.06266899999999997,no,0.3150733333333333,0.5112525,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.554319,0.6089680092188896,Sometimes,1,0.007437999999999945,no,0.32917366666666664,0.0237365,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9797699999999998,1.0000000000000002,yes,yes,0.7337739999999999,0.6089680092188896,Sometimes,0,0.8301449999999999,no,0.331474,0.155197,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.9999999999999996,1.0000000000000002,yes,yes,0.7929710000000001,0.6089680092188896,Sometimes,0,0.6512530000000001,no,0.19928766666666667,0.0559625,Sometimes,0,0,1,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7542199999999997,1.0000000000000002,yes,yes,0.574805,0.6089680092188896,Sometimes,0,0.5669379999999999,no,0.13115066666666667,0.1729435,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7633325000000002,1.0000000000000002,yes,yes,0.9693080000000001,0.6089680092188896,Sometimes,0,0.530195,no,0.123836,0.6667795,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7605424999999992,1.0000000000000002,yes,yes,0.767577,0.5123491576546986,Sometimes,0,0.44620000000000004,no,0.231244,0.033705,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
1,1.0,0.7767749999999993,1.0000000000000002,yes,yes,0.8056110000000001,0.5998702386955284,Sometimes,0,0.398188,no,0.21398466666666666,0.101405,Sometimes,0,0,0,0,0,0,1,0,0,0,NObeyesdad_Obesity_Type_II
